prim_source_id,title,subtitle,title_lang,genre,publication_place,publication_date,publishing_house,first_chin_edition,neibu,source,serial,page,note,created,created_by,last_modified,last_modified_by
W0336,Art,,en,G52,SP0005,1950,Renmin meishu chubanshe,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0336,美术,,zh,G52,SP0005,1950,Renmin meishu chubanshe,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0336,Meishu,,zh-Latn-pinyin,G52,SP0005,1950,Renmin meishu chubanshe,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0337,China Pictorial,,en,G52,SP0005,1950,Renmin huabao she,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0337,人民画报,,zh,G52,SP0005,1950,Renmin huabao she,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0337,Renmin huabao,,zh-Latn-pinyin,G52,SP0005,1950,Renmin huabao she,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0338,People's Liberation Army Pictorial,,en,G52,SP0005,1951,Jiefangjun huabao bianjibu,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0338,解放军画报,,zh,G52,SP0005,1951,Jiefangjun huabao bianjibu,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0338,Jiefangjun huabao,,zh-Latn-pinyin,G52,SP0005,1951,Jiefangjun huabao bianjibu,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0339,Guangming Daily,,en,G55,SP0005,1949,Guangming ribao,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0339,光明日报,,zh,G55,SP0005,1949,Guangming ribao,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0339,Guangming ribao,,zh-Latn-pinyin,G55,SP0005,1949,Guangming ribao,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0340,Rotten Mountain Flower,,en,G52,SP0005,1972~,,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0340,烂漫山花,,zh,G52,SP0005,1972~,,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0340,Lanman shan hua,,zh-Latn-pinyin,G52,SP0005,1972~,,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0341,People's Liberation Army Literature and Art,,en,G52,SP0005,1951,Jiefangjun wenyi chubanshe,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0341,解放军文艺,,zh,G52,SP0005,1951,Jiefangjun wenyi chubanshe,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0341,Jiefangjun wenyi,,zh-Latn-pinyin,G52,SP0005,1951,Jiefangjun wenyi chubanshe,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0342,Beijing Daily,,en,G55,SP0005,1952,Beijing ri bao chubanshe,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0342,北京日报,,zh,G55,SP0005,1952,Beijing ri bao chubanshe,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0342,Beijing ri bao,,zh-Latn-pinyin,G55,SP0005,1952,Beijing ri bao chubanshe,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0343,Climb up,,en,G04,SP0436,19XX,unknown,19XX,yes,,,,,2018-11-25,WH,2020-04-08,DP
W0343,向上爬,,zh,G04,SP0436,19XX,unknown,19XX,yes,,,,,2018-11-25,WH,2020-04-08,DP
W0343,Xiang shang pa,,zh-Latn-pinyin,G04,SP0436,19XX,unknown,19XX,yes,,,,,2018-11-25,WH,2020-04-08,DP
W0344,Van Gogh,,en,G02,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0344,梵高传,,zh,G02,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0344,Fan Gao zhuan,,zh-Latn-pinyin,G02,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0345,Michelangelo,,en,G02,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0345,米开朗进罗传,,zh,G02,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0345,Mikailangjinluo zhuan,,zh-Latn-pinyin,G02,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0346,Red Epaulette,,en,G04,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0346,红肩章,,zh,G04,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0346,Hong jianzhang,,zh-Latn-pinyin,G04,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0347,Turn Around in Anger,,en,G04,SP0436,19XX,unknown,19XX,yes,,,,,2018-11-25,WH,2020-04-08,DP
W0347,愤怒的回头,,zh,G04,SP0436,19XX,unknown,19XX,yes,,,,,2018-11-25,WH,2020-04-08,DP
W0347,Fennu de huitou,,zh-Latn-pinyin,G04,SP0436,19XX,unknown,19XX,yes,,,,,2018-11-25,WH,2020-04-08,DP
W0348,English Textbook,,en,G20,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0348,英语课本,,zh,G20,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0348,Yingyu keben,,zh-Latn-pinyin,G20,SP0436,19XX,unknown,19XX,,,,,,2018-11-25,WH,2020-04-08,DP
W0349,Carry the Revolution Through to the End,,en,G22,SP0005,1949-01-01,Renmin ribao,1948-12-31,,,,,DP: how is the first chinese edition published before the publication date??,2018-11-25,WH,2020-04-08,DP
W0349,将革命进行到底,,zh,G22,SP0005,1949-01-01,Renmin ribao,1948-12-31,,,,,DP: how is the first chinese edition published before the publication date??,2018-11-25,WH,2020-04-08,DP
W0349,Jiang geming jinxing dao di,,zh-Latn-pinyin,G22,SP0005,1949-01-01,Renmin ribao,1948-12-31,,,,,DP: how is the first chinese edition published before the publication date??,2018-11-25,WH,2020-04-08,DP
W0350,Ancient Chinese,,en,G20,SP0006,1962,Zhonghua shuju,19XX,,,,,,2018-12-15,WH,2020-04-08,DP
W0350,古代汉语,,zh,G20,SP0006,1962,Zhonghua shuju,19XX,,,,,,2018-12-15,WH,2020-04-08,DP
W0350,Gudai hanyu,,zh-Latn-pinyin,G20,SP0006,1962,Zhonghua shuju,19XX,,,,,,2018-12-15,WH,2020-04-08,DP
W0351,Raise the Eyebrows and Pull the Sword Out,,en,G10,SP0005,1976,,19XX,,,,,,2018-12-15,WH,2020-04-08,DP
W0351,扬眉剑出鞘,,zh,G10,SP0005,1976,,19XX,,,,,,2018-12-15,WH,2020-04-08,DP
W0351,Yangmei jian chuqiao,,zh-Latn-pinyin,G10,SP0005,1976,,19XX,,,,,,2018-12-15,WH,2020-04-08,DP
W0352,Wang Shikuo’s Sketch Collection,,en,G73,SP0436,19XX,unknown,19XX,,,,,,2018-12-16,WH,2020-04-08,DP
W0352,王式廓素描选,,zh,G73,SP0436,19XX,unknown,19XX,,,,,,2018-12-16,WH,2020-04-08,DP
W0352,Wang Shikuo sumiao xuan,,zh-Latn-pinyin,G73,SP0436,19XX,unknown,19XX,,,,,,2018-12-16,WH,2020-04-08,DP
W0353,Green Monster,,en,G04,SP0436,19XX,,19XX,no,,,,,2018-12-16,WH,2020-04-08,DP
W0353,绿毛水怪,,zh,G04,SP0436,19XX,,19XX,no,,,,,2018-12-16,WH,2020-04-08,DP
W0353,Lümao shuiguai,,zh-Latn-pinyin,G04,SP0436,19XX,,19XX,no,,,,,2018-12-16,WH,2020-04-08,DP
W0354,Guwen Guanzhi,,en,G28,SP0436,1695,,1XXX,no,,,,,2018-12-17,WH,2020-04-08,DP
W0354,古文观止,,zh,G28,SP0436,1695,,1XXX,no,,,,,2018-12-17,WH,2020-04-08,DP
W0354,Guwen guan zhi,,zh-Latn-pinyin,G28,SP0436,1695,,1XXX,no,,,,,2018-12-17,WH,2020-04-08,DP
W0355,Rulin Waishi,,en,G04,SP0436,19XX,,19XX,no,,,,,2018-12-22,WH,2020-04-08,DP
W0355,儒林外史,,zh,G04,SP0436,19XX,,19XX,no,,,,,2018-12-22,WH,2020-04-08,DP
W0355,Rulin waishi,,zh-Latn-pinyin,G04,SP0436,19XX,,19XX,no,,,,,2018-12-22,WH,2020-04-08,DP
W0356,Trouble shooting and repair of radio equipment,,en,G19,SP0006,1950,Shangwu yinshuguan,1947,no,,,,,2018-12-22,WH,2020-04-08,DP
W0356,无线电修理原理,,zh,G19,SP0006,1950,Shangwu yinshuguan,1947,no,,,,,2018-12-22,WH,2020-04-08,DP
W0356,Wuxiandian xiuli yuanli,,zh-Latn-pinyin,G19,SP0006,1950,Shangwu yinshuguan,1947,no,,,,,2018-12-22,WH,2020-04-08,DP
W0357,Revolutionary Martyrs Poetry,,en,G59,SP0005,1959,Zhongguo qingnian chubanshe,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0357,革命烈士诗抄,,zh,G59,SP0005,1959,Zhongguo qingnian chubanshe,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0357,Geming lies shi chao,,zh-Latn-pinyin,G59,SP0005,1959,Zhongguo qingnian chubanshe,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0358,The Red Flag Fluttering,,en,G52,SP0005,1956,Zhongguo qingnian chubanshe,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0358,红旗飘飘,,zh,G52,SP0005,1956,Zhongguo qingnian chubanshe,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0358,Hongqi piaopiao,,zh-Latn-pinyin,G52,SP0005,1956,Zhongguo qingnian chubanshe,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0359,Jiaxuan Poems,,en,G59,SP0436,19XX,,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0359,稼轩长短句,,zh,G59,SP0436,19XX,,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0359,Jiaxuan chang duan ju,,zh-Latn-pinyin,G59,SP0436,19XX,,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0360,On the Study of Political Economy in Socialist Period,,en,G19,SP0436,19XX,,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0360,试论社会主义时期的政治经济学研究,,zh,G19,SP0436,19XX,,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0360,Shi lun shehuizhuyi shiqi de zhengzhi jingji xue yanjiu,,zh-Latn-pinyin,G19,SP0436,19XX,,19XX,,,,,,2018-12-24,WH,2020-04-08,DP
W0361,Goldbach's Conjecture,,en,G74,SP0005,1978,Renmin wenxue chubanshe,19XX,,,,,,2019-01-25,WH,2020-04-08,DP
W0361,哥德巴赫猜想,,zh,G74,SP0005,1978,Renmin wenxue chubanshe,19XX,,,,,,2019-01-25,WH,2020-04-08,DP
W0361,Gedebahe Caixiang,,zh-Latn-pinyin,G74,SP0005,1978,Renmin wenxue chubanshe,19XX,,,,,,2019-01-25,WH,2020-04-08,DP
W0362,Under the Qilian Mountains,,en,G74,SP0005,1962,Renmin wenxue chubanshe,19XX,,,,,,2019-01-26,WH,2020-04-08,DP
W0362,祁连山下,,zh,G74,SP0005,1962,Renmin wenxue chubanshe,19XX,,,,,,2019-01-26,WH,2020-04-08,DP
W0362,Qilianshan xia,,zh-Latn-pinyin,G74,SP0005,1962,Renmin wenxue chubanshe,19XX,,,,,,2019-01-26,WH,2020-04-08,DP
W0363,Einstein Collection,,en,G28,SP0005,1976,Shangwu yinshuguan,19XX,,,,,,2019-01-26,WH,2020-04-08,DP
W0363,爱因斯坦文集,,zh,G28,SP0005,1976,Shangwu yinshuguan,19XX,,,,,,2019-01-26,WH,2020-04-08,DP
W0363,Aiyinsitan wenji,,zh-Latn-pinyin,G28,SP0005,1976,Shangwu yinshuguan,19XX,,,,,,2019-01-26,WH,2020-04-08,DP
W0364,Evolution and Ethics,,en,G19,SP0436,19XX,,19XX,,,,,,2019-01-28,WH,2020-04-08,DP
W0364,天演论,,zh,G19,SP0436,19XX,,19XX,,,,,,2019-01-28,WH,2020-04-08,DP
W0364,Tian yan lun,,zh-Latn-pinyin,G19,SP0436,19XX,,19XX,,,,,,2019-01-28,WH,2020-04-08,DP
W0365,The Poor,,en,G10,SP0436,1973,,1973,,,,,,2019-01-29,WH,2020-04-08,DP
W0365,穷人,,zh,G10,SP0436,1973,,1973,,,,,,2019-01-29,WH,2020-04-08,DP
W0365,Qiongren,,zh-Latn-pinyin,G10,SP0436,1973,,1973,,,,,,2019-01-29,WH,2020-04-08,DP
W0366,Mountain Township and Blood Fire,,en,G04,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0366,山乡血火,,zh,G04,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0366,Shanxiang xue huo,,zh-Latn-pinyin,G04,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0367,Song of Youth,,en,G04,SP0005,1958,Zuojia chubanshe,1958,,,,,,2019-02-17,WH,2020-04-08,DP
W0367,青春之歌,,zh,G04,SP0005,1958,Zuojia chubanshe,1958,,,,,,2019-02-17,WH,2020-04-08,DP
W0367,Qingchun zhi ge,,zh-Latn-pinyin,G04,SP0005,1958,Zuojia chubanshe,1958,,,,,,2019-02-17,WH,2020-04-08,DP
W0368,Internal Medicine,,en,G35,SP0005,1958,Renmin weisheng chubanshe,1958,yes,,,,,2019-02-17,WH,2020-04-08,DP
W0368,内科学,,zh,G35,SP0005,1958,Renmin weisheng chubanshe,1958,yes,,,,,2019-02-17,WH,2020-04-08,DP
W0368,Neike xue,,zh-Latn-pinyin,G35,SP0005,1958,Renmin weisheng chubanshe,1958,yes,,,,,2019-02-17,WH,2020-04-08,DP
W0369,Family Background Theory,,en,G24,SP0436,19XX,,1967,,,,,,2019-02-17,WH,2020-04-08,DP
W0369,出身论,,zh,G24,SP0436,19XX,,1967,,,,,,2019-02-17,WH,2020-04-08,DP
W0369,Chushen lun,,zh-Latn-pinyin,G24,SP0436,19XX,,1967,,,,,,2019-02-17,WH,2020-04-08,DP
W0370,A Little Star Next to the Moon,,en,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0370,月亮旁的一颗小星,,zh,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0370,Yueliang pang de yi ke xiao xing,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0371,Baiyangdian,,en,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0371,白洋淀,,zh,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0371,Baiyangdian,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0372,Bridge over the Abyss,,en,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0372,深渊上的桥,,zh,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0372,Shenyuan shang de qiao,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0373,Type of laughter,,en,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0373,笑的种类,,zh,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0373,Xiao de zhonglei,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2019-02-17,WH,2020-04-08,DP
W0374,My Memories,,en,G03,SP0005,1980,Renmin chubanshe,1974,,,,,,2019-02-23,WH,2020-04-08,DP
W0374,我的回忆,,zh,G03,SP0005,1980,Renmin chubanshe,1974,,,,,,2019-02-23,WH,2020-04-08,DP
W0374,Wo de huiyi,,zh-Latn-pinyin,G03,SP0005,1980,Renmin chubanshe,1974,,,,,,2019-02-23,WH,2020-04-08,DP
W0375,Our Monument,,en,G10,SP0436,19XX,,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0375,我们的纪念碑,,zh,G10,SP0436,19XX,,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0375,Women de jinianbei,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0376,The Boundary,,en,G04,SP0006,1975,Shanghai renmin chubanshe,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0376,分界线,,zh,G04,SP0006,1975,Shanghai renmin chubanshe,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0376,Fenjiexian,,zh-Latn-pinyin,G04,SP0006,1975,Shanghai renmin chubanshe,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0377,The Scar,,en,G04,SP0005,1978,Beijing chuban she,19XX,,,,,,2018-12-11,MG,2020-04-08,DP
W0377,伤痕,,zh,G04,SP0005,1978,Beijing chuban she,19XX,,,,,,2018-12-11,MG,2020-04-08,DP
W0378,Pour Vivre ici,,fr,G10,SP0436,19XX,unknown,19XX,,,,,,2019-02-04,MG,2020-04-08,DP
W0378,为了在这里生活,,zh,G10,SP0436,19XX,unknown,19XX,,,,,,2019-02-04,MG,2020-04-08,DP
W0379,辞源,,zh,G04,SP0005,1993,Jingguan jiaoyu chuban she,1912,no,,,,can‘t find any PRC publication earlier than 1993.,2018-12-11,MG,2020-04-08,DP
W0380,唐宋名家词选,,zh,G13,SP0006,1956,Gu dian wen xue chu ban she,19XX,,,,,,2018-12-11,MG,2020-04-08,DP
W0381,The Song of Ouyang Hai,,en,G04,SP0005,1965,Jiefangjun wenyi she,19XX,no,,,,,2019-02-11,MG,2020-04-08,DP
W0381,欧阳海之歌,,zh,G04,SP0005,1965,Jiefangjun wenyi she,19XX,no,,,,,2019-02-11,MG,2020-04-08,DP
W0382,Yulin Bell,,en,G10,SP0436,19XX,,19XX,,W0414,,,,2018-12-15,MG,2020-04-08,DP
W0382,雨霖铃,,zh,G10,SP0436,19XX,,19XX,,W0414,,,,2018-12-12,MG,2020-04-08,DP
W0383,苏联是社会主义国家吗,,zh,G99,SP0020,1969,Xianggang sanlian shudian,1936,no,,,,,2019-02-11,MG,2020-04-08,DP
W0384,战国策,,zh,G99,SP0006,1978,Shanghai guji chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0385,Whither Guangdong?,,en,G76,SP0082,1974,,19XX,,,,,,2019-02-18,LH,2020-04-08,DP
W0385,广东怎么办,,zh,G76,SP0082,1974,,19XX,,,,,,2019-02-18,LH,2020-04-08,DP
W0385,Guangdong zenme ban,,zh-Latn-pinyin,G76,SP0082,1974,,19XX,,,,,,2019-02-18,LH,2020-04-08,DP
W0386,Steel Meets Fire,,en,G04,SP0436,1958,Zhongguo qingnian chubanshe,1958,,,,,,2018-12-12,MG,2020-04-08,DP
W0386,烈火金刚,,zh,G04,SP0436,1958,Zhongguo qingnian chubanshe,1958,,,,,,2018-12-12,MG,2020-04-08,DP
W0387,Classical Theory of Fields,,en,G19,SP0436,19XX,,19XX,,,,,,2019-02-18,LH,2020-04-08,DP
W0388,The Sunny Day,,en,G04,SP0005,1964..1966,Zuojia chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0388,艳阳天,,zh,G04,SP0005,1964..1966,Zuojia chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0389,Fortress Besieged,,en,G04,SP0005,1980,Renmin wenxue chubanshe,1947,no,,,,Seems that the book was not published from 1949 – 1980,2019-03-08,MG,2020-04-08,DP
W0389,围城,,zh,G04,SP0005,1980,Renmin wenxue chubanshe,1947,no,,,,Seems that the book was not published from 1949 – 1980,2019-03-08,MG,2020-04-08,DP
W0390,The Golden Road,,en,G04,SP0005,1972,Renmin wenxue chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0390,金光大道,,zh,G04,SP0005,1972,Renmin wenxue chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0391,Tracks in The Snowy Forest,,en,G04,SP0005,1957,Zuojia chubanshe,19XX,no,,,,,2019-03-09,MG,2020-04-08,DP
W0391,林海雪原,,zh,G04,SP0005,1957,Zuojia chubanshe,19XX,no,,,,,2019-03-08,MG,2020-04-08,DP
W0392,Struggles in an Ancient City,,en,G99,SP0005,1958,Renmin wenxue chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0392,野火春风斗古城,,zh,G99,SP0005,1958,Renmin wenxue chubanshe,19XX,,,,,,2018-12-12,MG,2020-04-08,DP
W0393,Li Sao,,en,G13,SP0006,1954,Shanghai wenyi lianhe chubanshe,19XX,,,,,,2019-03-09,MG,2020-04-08,DP
W0393,离骚,,zh,G13,SP0006,1954,Shanghai wenyi lianhe chubanshe,19XX,,,,,,2019-03-08,MG,2020-04-08,DP
W0394,三峡,,zh,G23,SP0436,19XX,unknown,19XX,,,,,,2018-12-15,MG,2020-04-08,DP
W0395,Journey to The Land of Hunger,,en,G75,SP0187,1981,Changjiang wenyi chubanshe,1921,no,,,,,2019-03-09,MG,2020-04-08,DP
W0395,饿乡纪程,,zh,G75,SP0187,1981,Changjiang wenyi chubanshe,1921,no,,,,,2019-03-08,MG,2020-04-08,DP
W0396,毛泽东的青年时代,,zh,G02,SP0005,1950,Renmin chubanshe,1948,,,,,,2018-12-15,MG,2020-04-08,DP
W0397,Impressions of The Red Capital,,en,G75,SP0005,1953,Renmin wenxue chubanshe,1924,no,,,,,2019-03-08,MG,2020-04-08,DP
W0397,赤都心史,,zh,G75,SP0005,1953,Renmin wenxue chubanshe,1924,no,,,,,2019-03-09,MG,2020-04-08,DP
W0398,Сказание о директоре Прончатове,,ru,G04,SP0006,1973,Shanghai renmin chubanshe,19XX,yes,,,,,2019-05-02,WH,2020-04-08,DP
W0398,普隆恰托夫经理的故事,,zh,G04,SP0006,1973,Shanghai renmin chubanshe,19XX,yes,,,,,2018-12-15,MG,2020-04-08,DP
W0398,Pulongqiatuofu jingli de gushi,,zh-Latn-pinyin,G04,SP0006,1973,Shanghai renmin chubanshe,19XX,yes,,,,,2019-05-02,WH,2020-04-08,DP
W0399,昨日的我已不是我,,zh,G10,SP0436,19XX,,19XX,,,,,publication info will be added later,2019-03-09,MG,2020-04-08,DP
W0400,钗头凤,,zh,G13,SP0436,19XX,unknown,19XX,,,,,publication info will be added later,2018-12-15,MG,2020-04-08,DP
W0400,Chaitou Feng,,zh-Latn-pinyin,G13,SP0436,19XX,unknown,19XX,,,,,publication info will be added later,2018-12-15,MG,2020-04-08,DP
W0401,Book on Xinjiang,,en,G20,SP0436,195X,unknown,19XX,no,,,,,2019-01-31,LH,2020-04-08,DP
W0401,大竹林,,zh,G10,SP0436,19XX,unknown,19XX,,,,,publication info will be added later,2018-12-17,MG,2020-04-08,DP
W0402,毛主席语录,,zh,G24,SP0005,1964,Zhongguo renmin jie fang jun,19XX,,,,,,2018-12-30,MG,2020-04-08,DP
W0403,Farewell Leighton Stuart,,en,G01,SP0436,19XX,,19XX,,W0255,,,,2018-12-30,MG,2020-04-08,DP
W0403,别了 司徒雷登,,zh,G01,SP0436,19XX,,19XX,,W0255,,,,2018-12-30,MG,2020-04-08,DP
W0404,敦促杜聿明等投降书,,zh,G78,SP0436,19XX,unknown,1948,,,,,,2018-12-30,MG,2020-04-08,DP
W0405,毛泽东选集第四卷,,zh,G24,SP0005,1950,Renmin chubanshe,19XX,,,,,,2018-12-30,MG,2020-04-08,DP
W0406,Chinese Historical Anthology,,en,G36,SP0006,1962,Shanghai guji chubanshe,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0406,中国历史文选,,zh,G36,SP0006,1962,Shanghai guji chubanshe,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0406,Zhongguo lishi wenxuan,,zh-Latn-pinyin,G36,SP0006,1962,Shanghai guji chubanshe,19XX,,,,,,2019-02-23,WH,2020-04-08,DP
W0407,The Hurricane,,en,G04,SP0005,1952,Renmin wenxue chubanshe,1948,,,,,,2019-02-24,WH,2020-04-08,DP
W0407,暴风骤雨,,zh,G04,SP0005,1952,Renmin wenxue chubanshe,1948,,,,,,2019-02-24,WH,2020-04-08,DP
W0407,Baofeng zhouyu,,zh-Latn-pinyin,G04,SP0005,1952,Renmin wenxue chubanshe,1948,,,,,,2019-02-24,WH,2020-04-08,DP
W0408,The Aesthetic History of West,,en,G20,SP0005,1963,Renmin wenxue chubanshe,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0408,西方美学史,,zh,G20,SP0005,1963,Renmin wenxue chubanshe,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0408,Xifang meixue shi,,zh-Latn-pinyin,G20,SP0005,1963,Renmin wenxue chubanshe,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0409,Le Cygne,,fr,G10,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0409,天鹅,,zh,G10,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0409,Tian’e,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0410,Wandering in Absolute Freedom,,en,G29,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0410,逍遥游,,zh,G29,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0410,Xiaoyao you,,zh-Latn-pinyin,G29,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0411,Autumn Floods,,en,G77,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0411,秋水,,zh,G77,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0411,Qiushui,,zh-Latn-pinyin,G77,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0412,Zuo Zhuan,The First Year of Monarch Mingong,en,G56,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0412,左传,闵公元年,zh,G56,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0412,Zuo zhuan,Mingong yuannian,zh-Latn-pinyin,G56,SP0436,19XX,,19XX,,,,,,2019-02-24,WH,2020-04-08,DP
W0413,The Third Way,Marxist-Leninist Theory and Modern Industrial Society,en,G24,SP0005,1982,Renmin chubanshe,19XX,no,,,,,2019-03-08,LH,2020-04-08,DP
W0413,第三道,,zh,G24,SP0005,1982,Renmin chubanshe,19XX,no,,,,,2019-03-08,LH,2020-04-08,DP
W0414,unknown,unknown,en,G99,SP0436,19XX,unknown,19XX,,,,,,2018-04-10,MG,2020-04-08,DP
W0415,少年英雄巴甫里克,,zh,G99,SP0436,19XX,,19XX,,,,,,2019-06-04,WH,2020-04-08,DP
W0415,Shaonian yingxiong Bafulike,,zh-Latn-pinyin,G99,SP0436,19XX,,19XX,,,,,,2019-06-04,WH,2020-04-08,DP
W0416,Pushkin poetry,,en,G59,SP0436,19XX,,19XX,,,,,,2019-06-06,WH,2020-04-08,DP
W0416,普希金诗钞,,zh,G59,SP0436,19XX,,19XX,,,,,,2019-06-06,WH,2020-04-08,DP
W0416,Puxijin shichao,,zh-Latn-pinyin,G59,SP0436,19XX,,19XX,,,,,,2019-06-06,WH,2020-04-08,DP
W0417,On Richard Nixon,,en,G44,SP0006,1972,Shanghai renmin chubanshe,19XX,yes,,,,,2019-06-16,WH,2020-04-08,DP
W0417,尼克松其人其事,,zh,G44,SP0006,1972,Shanghai renmin chubanshe,19XX,yes,,,,,2019-06-16,WH,2020-04-08,DP
W0417,Nikesong qi ren qi shi,,zh-Latn-pinyin,G44,SP0006,1972,Shanghai renmin chubanshe,19XX,yes,,,,,2019-06-16,WH,2020-04-08,DP
