person_id,family_name,first_name,name_lang,sex,rustication,rustication_start,rustication_end,place_of_rust,birthyear,deathyear,alt_name,alt_name_lang,place_of_birth,social_position,neibu_access,source_id_1,page_number_1,source_id_2,page_number_2,commentary,note,created,created_by,last_modified,last_modified_by
P0301,德莱塞,西奥多,zh,male,NULL,NULL,NULL,NULL,1871,1956,NULL,NULL,PL0209,NULL,NULL,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A5%A5%E5%A4%9A%C2%B7%E5%BE%B7%E8%8E%B1%E8%B5%9B,,,,,,2018-03-28,WH,2018-03-28,WH
P0302,Du,Fu,en,male,NULL,NULL,NULL,NULL,0712,0770,,,PL0210,NULL,NULL,https://zh.wikipedia.org/wiki/%E6%9D%9C%E7%94%AB,,,,,,2018-03-28,WH,2018-03-28,WH
P0302,杜,甫,zh,male,NULL,NULL,NULL,NULL,0712,0770,,,PL0210,NULL,NULL,https://zh.wikipedia.org/wiki/%E6%9D%9C%E7%94%AB,,,,,,2018-03-28,WH,2018-03-28,WH
P0303,Du,Pengcheng,en,male,NULL,NULL,NULL,NULL,1922,1991,NULL,NULL,PL0211,NULL,NULL,https://zh.wikipedia.org/wiki/%E6%9D%9C%E9%B9%8F%E7%A8%8B,,,,,,2018-03-28,WH,2018-03-28,WH
P0303,杜,鹏程,zh,male,NULL,NULL,NULL,NULL,1922,1911,NULL,NULL,PL0211,NULL,NULL,https://zh.wikipedia.org/wiki/%E6%9D%9C%E9%B9%8F%E7%A8%8B,,,,,,2018-03-28,WH,2018-03-28,WH
P0304,Dumas,Alexandre fils,en,male,NULL,NULL,NULL,NULL,1824,1895,NULL,NULL,PL0047,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%B0%8F%E4%BB%B2%E9%A9%AC,,,,,,2018-04-11,WH,2018-04-11,WH
P0304,仲马,亚历山大,zh,male,NULL,NULL,NULL,NULL,1824,1895,NULL,NULL,PL0047,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%B0%8F%E4%BB%B2%E9%A9%AC,,,,,,2018-04-11,WH,2018-04-11,WH
P0305,Dvořák,Antonín,en,male,NULL,NULL,NULL,NULL,1841,1904,NULL,NULL,PL0065,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%AE%81%C2%B7%E5%BE%B7%E6%B2%83%E5%A4%8F%E5%85%8B,,,,,,2018-04-11,WH,2018-04-11,WH
P0305,德沃夏克,安东宁,zh,male,NULL,NULL,NULL,NULL,1841,1904,NULL,NULL,PL0065,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%AE%81%C2%B7%E5%BE%B7%E6%B2%83%E5%A4%8F%E5%85%8B,,,,,,2018-04-11,WH,2018-04-11,WH
P0320,Mu,Aiping,en,female,yes,1968,1969,PL0227,1951,,NULL,NULL,PL0002,unknown,unknown,SS00268,,https://www.encyclopedia.com/arts/educational-magazines/mu-aiping-1951,ONLINE SOURCE,,,2018-03-17,MG,2018-03-21,MG
P0320,慕,,zh,female,yes,1968,1969,PL0227,1951,,NULL,NULL,PL0002,unknown,unknown,SS00268,,https://www.encyclopedia.com/arts/educational-magazines/mu-aiping-1951,ONLINE SOURCE,,,2018-03-17,MG,2018-03-21,MG
P0321,Brontë,Emily,en,female,NULL,NULL,NULL,NULL,1818,1848,Ellis Bell,en,PL0071,NULL,NULL,https://en.wikipedia.org/wiki/Emily_Bront%C3%AB,ONLINE SOURCE,,,,,2018-03-17,MG,2018-03-17,MG
P0321,勃朗特,艾米莉,zh,female,NULL,NULL,NULL,NULL,1818,1848,NULL,NULL,PL0071,NULL,NULL,https://en.wikipedia.org/wiki/Emily_Bront%C3%AB,ONLINE SOURCE,,,,,2018-03-17,MG,2018-03-17,MG
P0322,Mu,Xiang,en,male,no,NULL,NULL,NULL,1916,1988,NULL,NULL,PL0228,,,https://baike.baidu.com/item/%E6%85%95%E6%B9%98,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0322,慕,湘,zh,male,no,NULL,NULL,NULL,1916,1988,NULL,NULL,PL0228,,,https://baike.baidu.com/item/%E6%85%95%E6%B9%98,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0323,Tolstoy,Lev Nikolayevich,en,male,NULL,NULL,NULL,NULL,1828,1910,Leo Tolstoy,en,PL0229,NULL,NULL,https://en.wikipedia.org/wiki/Leo_Tolstoy,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0323,托尔斯泰,列夫 尼古拉耶维奇,zh,male,NULL,NULL,NULL,NULL,1828,1910,NULL,NULL,PL0229,NULL,NULL,https://en.wikipedia.org/wiki/Leo_Tolstoy,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0323,Толстой,Лев Николаевич,ru,male,NULL,NULL,NULL,NULL,1828,1910,NULL,NULL,PL0229,NULL,NULL,https://en.wikipedia.org/wiki/Leo_Tolstoy,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0324,Pushkin,Alexander Sergeyevich,en,male,NULL,NULL,NULL,NULL,1799,1837,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Alexander_Pushkin,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0324,Пу́шкин,Алекса́ндр Серге́евич,ru,male,NULL,NULL,NULL,NULL,1799,1837,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Alexander_Pushkin,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0324,普希金,亚历山大 谢尔盖耶维奇,zh,male,NULL,NULL,NULL,NULL,1799,1837,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Alexander_Pushkin,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0325,Gogol,Nikolai Wassiljewitsch,en,male,NULL,NULL,NULL,NULL,1809,1852,NULL,NULL,PL0230,NULL,NULL,https://de.wikipedia.org/wiki/Nikolai_Wassiljewitsch_Gogol,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0325,Го́голь,Никола́й Васи́льевич,ru,male,NULL,NULL,NULL,NULL,1809,1852,NULL,NULL,PL0230,NULL,NULL,https://de.wikipedia.org/wiki/Nikolai_Wassiljewitsch_Gogol,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0325,果戈里,尼古拉 瓦西里耶维奇,zh,male,NULL,NULL,NULL,NULL,1809,1852,NULL,NULL,PL0230,NULL,NULL,https://de.wikipedia.org/wiki/Nikolai_Wassiljewitsch_Gogol,ONLINE SOURCE,,,,,2018-03-21,MG,2018-03-21,MG
P0326,Tchaikovsky,Pyotr Ilyich,en,male,NULL,NULL,NULL,NULL,1840,1893,NULL,NULL,PL0231,NULL,NULL,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,ONLINE SOURCE,,,,,2018-03-23,MG,2018-03-23,MG
P0326,Чайко́вский,Пётр Ильи́ч,ru,male,NULL,NULL,NULL,NULL,1840,1893,NULL,NULL,PL0231,NULL,NULL,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,ONLINE SOURCE,,,,,2018-03-23,MG,2018-03-23,MG
P0326,柴可夫斯基,彼得 伊里奇,zh,male,NULL,NULL,NULL,NULL,1840,1893,NULL,NULL,PL0231,NULL,NULL,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,ONLINE SOURCE,,,,,2018-03-23,MG,2018-03-23,MG
P0327,He,Zhanhao,en,male,unknown,NULL,NULL,NULL,1933,,NULL,NULL,PL0232,NULL,NULL,https://zh.wikipedia.org/wiki/%E4%BD%95%E5%8D%A0%E8%B1%AA,ONLINE SOURCE,,,,,2018-03-23,MG,2018-03-23,MG
P0327,何,占豪,zh,male,unknown,NULL,NULL,NULL,1933,,NULL,NULL,PL0232,NULL,NULL,https://zh.wikipedia.org/wiki/%E4%BD%95%E5%8D%A0%E8%B1%AA,ONLINE SOURCE,,,,,2018-03-23,MG,2018-03-23,MG
P0328,Mu,Feng-an,en,male,unknown,NULL,NULL,NULL,1950,,NULL,NULL,PL0002,NULL,NULL,SS00268,454,,,,,2018-03-23,MG,2018-03-23,MG
P0329,Zhu,Xiao Di,en,male,NULL,NULL,NULL,NULL,1958,,NULL,NULL,PL0090,NULL,unknown,SS00269,71f,https://en.wikipedia.org/wiki/Zhu_Xiao_Di,ONLINE SOURCE,,,2018-03-27,MG,2018-03-29,MG
P0329,朱,小棣,zh,male,NULL,NULL,NULL,NULL,1958,,NULL,NULL,PL0090,NULL,unknown,SS00269,71f,https://en.wikipedia.org/wiki/Zhu_Xiao_Di,ONLINE SOURCE,,,2018-03-27,MG,2018-03-29,MG
P0330,Snow,Edgar,en,male,NULL,NULL,NULL,NULL,1905,1972,NULL,NULL,PL0233,NULL,NULL,https://en.wikipedia.org/wiki/Edgar_Snow,ONLINE SOURCE,,,,,2018-03-27,MG,2018-03-29,MG
P0330,斯诺,埃德加,zh,male,NULL,NULL,NULL,NULL,1905,1972,NULL,NULL,PL0233,NULL,NULL,https://en.wikipedia.org/wiki/Edgar_Snow,ONLINE SOURCE,,,,,2018-03-27,MG,2018-03-29,MG
P0331,Reed,John,en,male,NULL,NULL,NULL,NULL,1887,1920,John Silas Reed,en,PL0234,NULL,NULL,https://en.wikipedia.org/wiki/John_Reed_(journalist),ONLINE SOURCE,,,,,2018-03-27,MG,2018-03-29,MG
P0331,里德,約翰,zh,male,NULL,NULL,NULL,NULL,1887,1920,約翰 賽拉斯 里德,zh,PL0234,NULL,NULL,https://en.wikipedia.org/wiki/John_Reed_(journalist),ONLINE SOURCE,,,,,2018-03-27,MG,2018-03-29,MG
P0332,Fadeyev,Alexander Alexandrovich,en,male,NULL,NULL,NULL,NULL,1901,1956,NULL,NULL,PL0235,NULL,NULL,https://en.wikipedia.org/wiki/Alexander_Fadeyev_(writer),ONLINE SOURCE,,,,,2018-03-27,MG,2018-03-29,MG
P0332,法捷耶夫,亚历山大 亚历山大罗维奇,zh,male,NULL,NULL,NULL,NULL,1901,1956,NULL,NULL,PL0235,NULL,NULL,https://en.wikipedia.org/wiki/Alexander_Fadeyev_(writer),ONLINE SOURCE,,,,,2018-03-29,MG,2018-03-29,MG
P0332,Фаде́ев,Алекса́ндр Алекса́ндрович,ru,male,NULL,NULL,NULL,NULL,1901,1956,NULL,NULL,PL0235,NULL,NULL,https://en.wikipedia.org/wiki/Alexander_Fadeyev_(writer),ONLINE SOURCE,,,,,2018-03-29,MG,2018-03-29,MG
P0333,De Geyter,Pierre,fr,male,NULL,NULL,NULL,NULL,1848,1932,NULL,NULL,PL0236,NULL,NULL,https://en.wikipedia.org/wiki/Pierre_De_Geyter,ONLINE SOURCE,,,,,2018-04-03,MG,2018-04-03,MG
P0333,狄盖特,皮埃尔,zh,male,NULL,NULL,NULL,NULL,1848,1932,NULL,NULL,PL0236,NULL,NULL,https://en.wikipedia.org/wiki/Pierre_De_Geyter,ONLINE SOURCE,,,,,2018-04-03,MG,2018-04-03,MG
P0334,Zhu,Qiluan,en,male,no,NULL,NULL,NULL,1914,1990,NULL,NULL,PL0239,NULL,NULL,SS00269,5,,,,,2018-04-03,MG,2018-04-03,MG
P0334,朱,,zh,male,no,NULL,NULL,NULL,1914,1990,NULL,NULL,PL0239,NULL,NULL,SS00269,5,,,,,2018-04-03,MG,2018-04-03,MG
P0335,Frank,Anne,en,female,NULL,NULL,NULL,NULL,1929,1945,Anneliese Marie Frank,en,PL0240,NULL,NULL,https://en.wikipedia.org/wiki/Anne_Frank,ONLINE SOURCE,,,,,2018-04-03,MG,2018-04-03,MG
P0335,弗蘭克,安妮,zh,female,NULL,NULL,NULL,NULL,1929,1945,NULL,NULL,PL0240,NULL,NULL,https://en.wikipedia.org/wiki/Anne_Frank,ONLINE SOURCE,,,,,2018-04-03,MG,2018-04-03,MG
P0336,Yang,,en,female,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,unknown,SS00269,188,,,a woman writer and retired faculty member named Yang,,2018-04-03,MG,2018-04-03,MG
P0337,Freud,Sigmund,en,male,NULL,NULL,NULL,NULL,1856,1939,NULL,NULL,PL0242,NULL,NULL,https://en.wikipedia.org/wiki/Sigmund_Freud,ONLINE SOURCE,,,,,2018-04-03,MG,2018-04-03,MG
P0337,弗洛伊德,西格蒙德,zh,male,NULL,NULL,NULL,NULL,1856,1939,NULL,NULL,PL0242,NULL,NULL,https://en.wikipedia.org/wiki/Sigmund_Freud,ONLINE SOURCE,,,,,2018-04-03,MG,2018-04-03,MG
P0338,Ellis,Havelock,en,male,NULL,NULL,NULL,NULL,1859,1939,Henry Havelock Ellis,en,PL0243,NULL,NULL,https://en.wikipedia.org/wiki/Havelock_Ellis,ONLINE SOURCE,,,,,2018-04-05,MG,2018-04-05,MG
P0338,艾利斯,哈维洛克,zh,male,NULL,NULL,NULL,NULL,1859,1939,亨利 哈维洛 艾利斯,zh,PL0243,NULL,NULL,https://en.wikipedia.org/wiki/Havelock_Ellis,ONLINE SOURCE,,,,,2018-04-05,MG,2018-04-05,MG
P0339,Shakespeare,William,en,male,NULL,NULL,NULL,NULL,1564,1616,NULL,NULL,PL0244,NULL,NULL,https://en.wikipedia.org/wiki/William_Shakespeare,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0339,莎士比亚,威廉,zh,male,NULL,NULL,NULL,NULL,1564,1616,NULL,NULL,PL0244,NULL,NULL,https://en.wikipedia.org/wiki/William_Shakespeare,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0340,Galsworthy,John,en,male,NULL,NULL,NULL,NULL,1864,1933,NULL,NULL,PL0245,NULL,NULL,https://en.wikipedia.org/wiki/John_Galsworthy,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0340,高尔斯华绥,约翰,zh,male,NULL,NULL,NULL,NULL,1864,1933,NULL,NULL,PL0245,NULL,NULL,https://en.wikipedia.org/wiki/John_Galsworthy,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0341,von Goethe,Johann Wolfgang,en,male,NULL,NULL,NULL,NULL,1749,1832,NULL,NULL,PL0240,NULL,NULL,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0341,冯 歌德,约翰 沃尔夫冈,zh,male,NULL,NULL,NULL,NULL,1749,1832,NULL,NULL,PL0240,NULL,NULL,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0342,Flaubert,Gustave,en,male,NULL,NULL,NULL,NULL,1821,1880,NULL,NULL,PL0246,NULL,NULL,https://en.wikipedia.org/wiki/Gustave_Flaubert,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0342,福樓拜,古斯塔夫,zh,male,NULL,NULL,NULL,NULL,1821,1880,NULL,NULL,PL0246,NULL,NULL,https://en.wikipedia.org/wiki/Gustave_Flaubert,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0343,de Maupassant,Guy,en,male,NULL,NULL,NULL,NULL,1850,1893,Henri René Albert Guy de Maupassant,fr,PL0247,NULL,NULL,https://en.wikipedia.org/wiki/Guy_de_Maupassant,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0343,德 莫泊桑,居伊,zh,male,NULL,NULL,NULL,NULL,1850,1893,亨利 侯內 亞伯特 居伊 德 莫泊桑,zh,PL0247,NULL,NULL,https://en.wikipedia.org/wiki/Guy_de_Maupassant,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0344,Chaucer,Geoffrey,en,male,NULL,NULL,NULL,NULL,1343,1400,NULL,NULL,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/Geoffrey_Chaucer,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0344,乔叟,杰弗里,zh,male,NULL,NULL,NULL,NULL,1343,1400,NULL,NULL,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/Geoffrey_Chaucer,ONLINE SOURCE,,,,,2018-04-06,MG,2018-04-06,MG
P0345,Zhu,,en,female,yes,1968~,unknown,PL0239,1948,,NULL,NULL,unknown,unknown,yes,SS00269,9,,,rusticated in the south of Anhui province,,2018-04-06,MG,2018-04-06,MG
P0345,朱,,zh,female,yes,1968~,unknown,PL0239,1948,,NULL,NULL,unknown,unknown,yes,SS00269,9,,,rusticated in the south of Anhui province,,2018-04-06,MG,2018-04-06,MG
P0346,Tagore,Rabindranath,en,male,NULL,NULL,NULL,NULL,1861,1941,Bhānusiṃha,en,PL0248,NULL,NULL,https://en.wikipedia.org/wiki/Rabindranath_Tagore,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0346,ঠাকুর,রবীন্দ্রনাথ,bn,male,NULL,NULL,NULL,NULL,1861,1941,NULL,NULL,PL0248,NULL,NULL,https://en.wikipedia.org/wiki/Rabindranath_Tagore,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0346,泰戈尔,罗宾德拉纳特,zh,male,NULL,NULL,NULL,NULL,1861,1941,NULL,NULL,PL0248,NULL,NULL,https://en.wikipedia.org/wiki/Rabindranath_Tagore,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0347,Toynbee,Arnold Joseph,en,male,NULL,NULL,NULL,NULL,1889,1975,NULL,NULL,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/Arnold_J._Toynbee,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0347,汤因比,阿诺尔德,zh,male,NULL,NULL,NULL,NULL,1889,1975,NULL,NULL,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/Arnold_J._Toynbee,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0348,Zhu,Zhenglin,en,male,unknown,NULL,NULL,NULL,1947,,NULL,NULL,,NULL,NULL,https://baike.baidu.com/item/%E6%9C%B1%E6%AD%A3%E7%90%B3,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0348,朱,正琳,zh,male,unknown,NULL,NULL,NULL,1947,,NULL,NULL,,NULL,NULL,https://baike.baidu.com/item/%E6%9C%B1%E6%AD%A3%E7%90%B3,ONLINE SOURCE,,,,,2018-04-09,MG,2018-04-09,MG
P0349,Trifonov,Yuri Valentinovich,en,male,NULL,NULL,NULL,NULL,1925,1981,NULL,NULL,PL0027,NULL,NULL,https://baike.baidu.com/item/%E7%89%B9%E9%87%8C%E4%B8%B0%E8%AF%BA%E5%A4%AB,ONLINE SOURCE,https://www.britannica.com/biography/Yuri-Valentinovich-Trifonov,ONLINE SOURCE,,,2018-05-07,MG,2018-05-07,MG
P0349,特里丰诺夫,尤利 瓦连季诺维奇,zh,male,NULL,NULL,NULL,NULL,1925,1981,NULL,NULL,PL0027,NULL,NULL,https://baike.baidu.com/item/%E7%89%B9%E9%87%8C%E4%B8%B0%E8%AF%BA%E5%A4%AB,ONLINE SOURCE,https://www.britannica.com/biography/Yuri-Valentinovich-Trifonov,ONLINE SOURCE,,,2018-05-07,MG,2018-05-07,MG
P0349,Трифонов,Юрий Валентинович,ru,male,NULL,NULL,NULL,NULL,1925,1981,NULL,NULL,PL0027,NULL,NULL,https://baike.baidu.com/item/%E7%89%B9%E9%87%8C%E4%B8%B0%E8%AF%BA%E5%A4%AB,ONLINE SOURCE,https://www.britannica.com/biography/Yuri-Valentinovich-Trifonov,ONLINE SOURCE,,,2018-05-07,MG,2018-05-07,MG
P0350,Trostky,Leon,en,male,NULL,NULL,NULL,NULL,1879,1940,Lev Davidovich Bronstein,en,PL0128,NULL,NULL,https://en.wikipedia.org/wiki/Leon_Trotsky,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0350,托洛茨基,列夫,zh,male,NULL,NULL,NULL,NULL,1879,1940,NULL,NULL,PL0128,NULL,NULL,https://en.wikipedia.org/wiki/Leon_Trotsky,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0350,Троцкий,Лев,ru,male,NULL,NULL,NULL,NULL,1879,1940,NULL,NULL,PL0128,NULL,NULL,https://en.wikipedia.org/wiki/Leon_Trotsky,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0351,Troyepolsky,Gavriil,en,male,NULL,NULL,NULL,NULL,1905,1995,NULL,NULL,PL0249,NULL,NULL,https://en.wikipedia.org/wiki/Gavriil_Troyepolsky,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0351,特罗耶波利斯基,加夫里伊尔,zh,male,NULL,NULL,NULL,NULL,1905,1995,NULL,NULL,PL0249,NULL,NULL,https://en.wikipedia.org/wiki/Gavriil_Troyepolsky,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0351,Троепольский,Гавриил,ru,male,NULL,NULL,NULL,NULL,1905,1995,NULL,NULL,PL0249,NULL,NULL,https://en.wikipedia.org/wiki/Gavriil_Troyepolsky,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0352,Truman,Harry S.,en,male,NULL,NULL,NULL,NULL,1884,1972,NULL,NULL,PL0250,NULL,NULL,https://en.wikipedia.org/wiki/Harry_S._Truman,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0352,杜鲁门,哈里 S.,zh,male,NULL,NULL,NULL,NULL,1884,1972,NULL,NULL,PL0250,NULL,NULL,https://en.wikipedia.org/wiki/Harry_S._Truman,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0353,Clemens,Samuel Langhorne,en,male,NULL,NULL,NULL,NULL,1835,1910,Mark Twain,en,PL0251,NULL,NULL,https://en.wikipedia.org/wiki/Mark_Twain,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0353,克列門斯,塞姆 朗赫恩,zh,male,NULL,NULL,NULL,NULL,1835,1910,马克 吐温,zh,PL0251,NULL,NULL,https://en.wikipedia.org/wiki/Mark_Twain,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0354,Tang,Xianzu,en,male,NULL,NULL,NULL,NULL,1550,1616,Yireng,en,PL0252,NULL,NULL,https://en.wikipedia.org/wiki/Tang_Xianzu,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0354,汤,显祖,zh,male,NULL,NULL,NULL,NULL,1550,1616,義仍,zh,PL0252,NULL,NULL,https://en.wikipedia.org/wiki/Tang_Xianzu,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-08,MG
P0355,Tang,Guizhang,en,male,unknown,NULL,NULL,NULL,1901,1990,NULL,NULL,PL0090,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%94%90%E5%9C%AD%E7%92%8B,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-14,MG
P0355,唐,圭璋,zh,male,unknown,NULL,NULL,NULL,1901,1990,NULL,NULL,PL0090,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%94%90%E5%9C%AD%E7%92%8B,ONLINE SOURCE,,,,,2018-05-08,MG,2018-05-14,MG
P0356,Tao,Yuanming,en,male,NULL,NULL,NULL,NULL,0365,0427,NULL,NULL,PL0253,NULL,NULL,https://en.wikipedia.org/wiki/Tao_Yuanming,ONLINE SOURCE,,,,,2018-05-14,MG,2018-10-25,DP
P0356,陶,渊明,zh,male,NULL,NULL,NULL,NULL,0365,0427,NULL,NULL,PL0253,NULL,NULL,https://en.wikipedia.org/wiki/Tao_Yuanming,ONLINE SOURCE,,,,,2018-05-14,MG,2018-10-25,DP
P0357,Valéry,Paul,fr,male,NULL,NULL,NULL,NULL,1871,1945,NULL,NULL,PL0254,NULL,NULL,https://en.wikipedia.org/wiki/Paul_Val%C3%A9ry,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0357,瓦勒里,保羅,zh,male,NULL,NULL,NULL,NULL,1871,1945,NULL,NULL,PL0254,NULL,NULL,https://en.wikipedia.org/wiki/Paul_Val%C3%A9ry,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0358,van Gogh,Vincent Willem,en,male,NULL,NULL,NULL,NULL,1853,1890,NULL,NULL,PL0255,NULL,NULL,https://en.wikipedia.org/wiki/Vincent_van_Gogh,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0358,梵高,文森 威廉,zh,male,NULL,NULL,NULL,NULL,1853,1890,NULL,NULL,PL0255,NULL,NULL,https://en.wikipedia.org/wiki/Vincent_van_Gogh,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0359,Verlaine,Paul,fr,male,NULL,NULL,NULL,NULL,1844,1896,NULL,NULL,PL0256,NULL,NULL,https://en.wikipedia.org/wiki/Paul_Verlaine,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0359,魏尔伦,保尔,zh,male,NULL,NULL,NULL,NULL,1844,1896,NULL,NULL,PL0256,NULL,NULL,https://en.wikipedia.org/wiki/Paul_Verlaine,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0360,Verne,Jules,fr,male,NULL,NULL,NULL,NULL,1828,1905,NULL,NULL,PL0257,NULL,NULL,https://en.wikipedia.org/wiki/Jules_Verne,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0360,凡尔纳,儒勒,zh,male,NULL,NULL,NULL,NULL,1828,1905,NULL,NULL,PL0257,NULL,NULL,https://en.wikipedia.org/wiki/Jules_Verne,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0361,Vlahović,Veljko,en,male,NULL,NULL,NULL,NULL,1914,1975,NULL,NULL,PL0258,NULL,NULL,https://en.wikipedia.org/wiki/Veljko_Vlahovi%C4%87,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0361,弗拉霍维奇,维利科,zh,male,NULL,NULL,NULL,NULL,1914,1975,NULL,NULL,PL0258,NULL,NULL,https://en.wikipedia.org/wiki/Veljko_Vlahovi%C4%87,ONLINE SOURCE,,,,,2018-05-15,MG,2018-05-15,MG
P0362,Zhai,Yongming,en,female,yes,unknown,unknown,unknown,1955,,NULL,NULL,PL0004,NULL,NULL,https://en.wikipedia.org/wiki/Zhai_Yongming,ONLINE SOURCE,,,she was rusticated for 2 years and returned to Chengdu afterwards,,2018-05-15,MG,2018-05-15,MG
P0362,翟,永明,zh,female,yes,unknown,unknown,unknown,1955,,NULL,NULL,PL0004,NULL,NULL,https://en.wikipedia.org/wiki/Zhai_Yongming,ONLINE SOURCE,,,she was rusticated for 2 years and returned to Chengdu afterwards,,2018-05-15,MG,2018-05-15,MG
P0363,Whitehead,Alfred North,en,male,NULL,NULL,NULL,NULL,1861,1947,NULL,NULL,PL0259,NULL,NULL,https://en.wikipedia.org/wiki/Alfred_North_Whitehead,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0363,懷特黑德,阿爾弗雷德 諾思,zh,male,NULL,NULL,NULL,NULL,1861,1947,NULL,NULL,PL0259,NULL,NULL,https://en.wikipedia.org/wiki/Alfred_North_Whitehead,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0364,Whitman,Walt,en,male,NULL,NULL,NULL,NULL,1818,1892,NULL,NULL,PL0050,NULL,NULL,https://en.wikipedia.org/wiki/Walt_Whitman,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0364,沃尔特,惠特曼,zh,male,NULL,NULL,NULL,NULL,1818,1892,NULL,NULL,PL0050,NULL,NULL,https://en.wikipedia.org/wiki/Walt_Whitman,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
